"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Selasphorus rufus",6363,"Selasphorus rufus","accepted","Rufous Hummingbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Caprimulgiformes",,,,"Trochilidae","Trochilinae","Mellisugini","Selasphorus","rufus","iNat:164750270",48.938902,-123.492578,2023-05-27 23:06:00,,,,,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Selasphorus rufus",6363,"Selasphorus rufus","accepted","Rufous Hummingbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Caprimulgiformes",,,,"Trochilidae","Trochilinae","Mellisugini","Selasphorus","rufus","iNat:164750271",48.938902,-123.492578,2023-05-28 00:28:00,,,,,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Selasphorus rufus",6363,"Selasphorus rufus","accepted","Rufous Hummingbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Caprimulgiformes",,,,"Trochilidae","Trochilinae","Mellisugini","Selasphorus","rufus","iNat:164750272",48.938902,-123.492578,2023-05-28 02:26:00,,,,,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Philodromus dispar",227754,"Philodromus dispar","accepted","Eurasian Running Crab Spider","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae","Thomisoidea","Philodromidae",,,"Philodromus","dispar","iNat:164769317",48.943317,-123.513878,2023-05-28 14:35:02,,,,,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Amanita",48419,"Amanita","accepted","amanita mushrooms","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Pluteineae",,,"Amanitaceae",,"Amaniteae","Amanita",,"iNat:164829982",48.9441,-123.515,2023-05-27 20:15:00,,,,,100,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","genus"
"Osmia",57674,"Osmia","accepted","Mason Bees","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Megachilidae","Megachilinae","Osmiini","Osmia",,"iNat:164836588",48.9447,-123.5127,2023-05-27 20:45:00,,,,,100,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
"Bombus flavifrons",119308,"Bombus flavifrons","accepted","Yellow-Fronted Bumble Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","flavifrons","iNat:164836759",48.9447,-123.5136,2023-05-27 20:45:00,,,,,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Caripeta aequaliaria",216122,"Caripeta aequaliaria","accepted","Western Conifer Looper","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Geometroidea","Geometridae","Ennominae","Ennomini","Caripeta","aequaliaria","iNat:164894147",48.9442,-123.5119,2023-05-28 05:37:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Melanolophia imitata",224588,"Melanolophia imitata","accepted","Western Carpet","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Geometroidea","Geometridae","Ennominae","Boarmiini","Melanolophia","imitata","iNat:164894148",48.9442,-123.5119,2023-05-28 04:56:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Geranium robertianum",55925,"Geranium robertianum","accepted","Herb Robert","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Geraniales",,,,"Geraniaceae",,,"Geranium","robertianum","iNat:164906907",48.949475,-123.512213,2023-05-31 20:24:29,,,"KGW",,8,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Cottage Way",,"Road","species"
"Trifolium dubium",53313,"Trifolium dubium","accepted","Lesser hop trefoil","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Trifolieae","Trifolium","dubium","iNat:165063020",48.944222,-123.515312,2023-05-27 22:26:43,,,"Zeke Gilmore",,24,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Hypnum circinale",125464,"Hypnum circinale","accepted","Coiled-leaf claw-moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hypnaceae",,,"Hypnum","circinale","iNat:165063604",48.944922,-123.514953,2023-05-27 21:50:27,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:165063755",48.944938,-123.5159,2023-05-27 21:48:00,,,"Zeke Gilmore",,12,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Ranunculus repens",48229,"Ranunculus repens","accepted","Creeping buttercup","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Ranunculaceae","Ranunculoideae","Ranunculeae","Ranunculus","repens","iNat:165063830",48.945355,-123.516525,2023-05-27 21:46:47,,,"Zeke Gilmore",,19,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Cladonia squamosa",117963,"Cladonia squamosa","accepted","Dragon Horn","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Cladoniaceae",,,"Cladonia","squamosa","iNat:165064152",48.945358,-123.516647,2023-05-27 21:14:04,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Athyrium filix-femina",52669,"Athyrium filix-femina","accepted","lady fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Aspleniinae",,,"Athyriaceae",,,"Athyrium","filix-femina","iNat:165064224",48.94538,-123.51673,2023-05-27 21:12:42,,,"Zeke Gilmore",,231,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Ellychnia",125629,"Ellychnia","accepted","Diurnal Fireflies","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Lampyridae","Lampyrinae","Photinini","Ellychnia",,"iNat:165064278",48.94537,-123.51673,2023-05-27 21:11:43,,,"Zeke Gilmore",,8,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
"Cheliferoidea",172435,"Cheliferoidea","accepted",,"Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Pseudoscorpiones","Iocheirata","Panctenata","Cheliferoidea",,,,,,"iNat:165064288",48.945275,-123.516783,2023-05-27 21:10:18,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","superfamily"
"Dolichopus",133493,"Dolichopus","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Diptera","Brachycera","Orthorrhapha","Empidoidea","Dolichopodidae","Dolichopodinae","Dolichopodini","Dolichopus",,"iNat:165064393",48.944997,-123.516045,2023-05-27 21:02:37,,,"Zeke Gilmore",,21,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","genus"
"Mulsantina picta",225295,"Mulsantina picta","accepted","Painted Ladybird","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Mulsantina","picta","iNat:165064611",48.945033,-123.516145,2023-05-27 20:57:43,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Scathophaga stercoraria",132718,"Scathophaga stercoraria","accepted","Golden Dung Fly","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Diptera","Brachycera","Cyclorrhapha","Muscoidea","Scathophagidae","Scathophaginae","Scathophagini","Scathophaga","stercoraria","iNat:165064693",48.945222,-123.514612,2023-05-27 20:49:41,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Mulsantina picta",225295,"Mulsantina picta","accepted","Painted Ladybird","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Mulsantina","picta","iNat:165064723",48.945112,-123.514375,2023-05-27 20:46:01,,,"Zeke Gilmore",,27,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Forficula auricularia",61524,"Forficula auricularia","accepted","European Earwig Complex","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Dermaptera","Neodermaptera","Epidermaptera","Forficuloidea","Forficulidae","Forficulinae",,"Forficula","auricularia","iNat:165064748",48.945072,-123.513625,2023-05-27 20:39:50,,,"Zeke Gilmore",,16,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Agulla",60053,"Agulla","accepted","Common Snakeflies","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Raphidioptera",,,,"Raphidiidae","Raphidiinae","Agullini","Agulla",,"iNat:165064777",48.945075,-123.51355,2023-05-27 20:39:40,,,"Zeke Gilmore",,46,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
"Pissodes",208538,"Pissodes","accepted","Pine Weevils","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Curculionoidea","Curculionidae","Molytinae","Pissodini","Pissodes",,"iNat:165064816",48.945003,-123.513047,2023-05-27 20:37:02,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
"Psyllobora borealis",311633,"Psyllobora borealis","accepted","Western Fairy Lady Beetle","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Psyllobora","borealis","iNat:165064850",48.945033,-123.513017,2023-05-27 20:36:53,,,"Zeke Gilmore",,12,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Psyllobora borealis",311633,"Psyllobora borealis","accepted","Western Fairy Lady Beetle","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Psyllobora","borealis","iNat:165064883",48.945028,-123.513038,2023-05-27 20:36:39,,,"Zeke Gilmore",,12,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Dichelotarsus cavicollis",455295,"Dichelotarsus cavicollis","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Cantharidae","Cantharinae","Podabrini","Dichelotarsus","cavicollis","iNat:165065075",48.944917,-123.512955,2023-05-27 20:31:51,,,"Zeke Gilmore",,14,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Graphopsocus",200018,"Graphopsocus","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Psocodea","Psocomorpha","Caeciliusetae",,"Stenopsocidae",,,"Graphopsocus",,"iNat:165065179",48.945,-123.512917,2023-05-27 20:30:52,,,"Zeke Gilmore",,11,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
"Arbutus menziesii",51046,"Arbutus menziesii","accepted","Pacific madrone","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Arbutoideae",,"Arbutus","menziesii","iNat:165065215",48.944713,-123.512475,2023-05-27 20:13:38,,,"Zeke Gilmore",,80,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:165073162",48.944337,-123.511887,2023-05-27 16:32:04,,,"Zeke Gilmore",,37,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Road surface",,"Developed","species"
"Branta canadensis",7089,"Branta canadensis","accepted","Canada Goose","Animalia","Chordata","Vertebrata",,"Aves",,,"Anseriformes",,,,"Anatidae",,,"Branta","canadensis","iNat:165232817",48.944366,-123.512078,2023-05-27,,,"Zeke Gilmore",,15,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Molothrus ater",10373,"Molothrus ater","accepted","Brown-headed Cowbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Icteridae",,,"Molothrus","ater","iNat:165232819",48.944947,-123.514083,2023-05-27,,,"Zeke Gilmore",,8,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Molothrus ater",10373,"Molothrus ater","accepted","Brown-headed Cowbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Icteridae",,,"Molothrus","ater","iNat:165232820",48.945155,-123.514989,2023-05-27,,,"Zeke Gilmore",,15,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Sarcophaga",120489,"Sarcophaga","accepted","Common Flesh Flies","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Diptera","Brachycera","Cyclorrhapha","Oestroidea","Sarcophagidae","Sarcophaginae",,"Sarcophaga",,"iNat:165232821",48.944852,-123.5149,2023-05-27,,,"Zeke Gilmore",,15,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","genus"
"Melospiza melodia",9100,"Melospiza melodia","accepted","Song Sparrow","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Passerellidae",,,"Melospiza","melodia","iNat:165232823",48.945038,-123.515903,2023-05-27,,,"Zeke Gilmore",,8,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Thamnophis sirtalis",28362,"Thamnophis sirtalis","accepted","Common Garter Snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes",,,"Colubridae","Natricinae",,"Thamnophis","sirtalis","iNat:165232824",48.945051,-123.516096,2023-05-27,,,"Zeke Gilmore",,4,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Tamiasciurus hudsonicus",46260,"Tamiasciurus hudsonicus","accepted","American Red Squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha",,,"Sciuridae","Sciurinae","Sciurini","Tamiasciurus","hudsonicus","iNat:165232841",48.943167,-123.513281,2023-05-27,,,"Zeke Gilmore",,15,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Thamnophis elegans",28398,"Thamnophis elegans","accepted","Western Terrestrial Garter Snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes",,,"Colubridae","Natricinae",,"Thamnophis","elegans","iNat:165232842",48.943245,-123.513626,2023-05-27,,,"Zeke Gilmore",,15,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Contopus cooperi",16110,"Contopus cooperi","accepted","Olive-sided Flycatcher","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Tyrannidae",,,"Contopus","cooperi","iNat:165757800",48.939437,-123.496404,2023-06-03 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Leiothlypis celata",979757,"Leiothlypis celata","accepted","Orange-crowned Warbler","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Parulidae",,,"Leiothlypis","celata","iNat:165757802",48.939437,-123.496404,2023-06-02 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Haemorhous purpureus",199841,"Haemorhous purpureus","accepted","Purple Finch","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Fringillidae",,,"Haemorhous","purpureus","iNat:165757805",48.939437,-123.496404,2023-06-03 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Progne subis",11867,"Progne subis","accepted","Purple Martin","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Hirundinidae",,,"Progne","subis","iNat:165757808",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Loxia curvirostra",10411,"Loxia curvirostra","accepted","Red Crossbill","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Fringillidae",,,"Loxia","curvirostra","iNat:165757812",48.939437,-123.496404,2023-06-02 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Sitta canadensis",14823,"Sitta canadensis","accepted","Red-breasted Nuthatch","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Sittidae",,,"Sitta","canadensis","iNat:165757814",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Selasphorus rufus",6363,"Selasphorus rufus","accepted","Rufous Hummingbird","Animalia","Chordata","Vertebrata",,"Aves",,,"Caprimulgiformes",,,,"Trochilidae","Trochilinae","Mellisugini","Selasphorus","rufus","iNat:165757815",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Melospiza melodia",9100,"Melospiza melodia","accepted","Song Sparrow","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Passerellidae",,,"Melospiza","melodia","iNat:165757827",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pipilo maculatus",9420,"Pipilo maculatus","accepted","Spotted Towhee","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Passerellidae",,,"Pipilo","maculatus","iNat:165757831",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Catharus ustulatus",12878,"Catharus ustulatus","accepted","Swainson's Thrush","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Turdidae",,,"Catharus","ustulatus","iNat:165757834",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Tachycineta thalassina",11931,"Tachycineta thalassina","accepted","Violet-green Swallow","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Hirundinidae",,,"Tachycineta","thalassina","iNat:165757839",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Vireo gilvus",17394,"Vireo gilvus","accepted","Warbling Vireo","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Vireonidae",,,"Vireo","gilvus","iNat:165757840",48.939437,-123.496404,2023-06-02 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Piranga ludoviciana",9919,"Piranga ludoviciana","accepted","Western Tanager","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Cardinalidae",,,"Piranga","ludoviciana","iNat:165757841",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Cardellina pusilla",145276,"Cardellina pusilla","accepted","Wilson's Warbler","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Parulidae",,,"Cardellina","pusilla","iNat:165757843",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Turdus migratorius",12727,"Turdus migratorius","accepted","American Robin","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Turdidae",,,"Turdus","migratorius","iNat:165757845",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Strix varia",19893,"Strix varia","accepted","Barred Owl","Animalia","Chordata","Vertebrata",,"Aves",,,"Strigiformes",,,,"Strigidae",,,"Strix","varia","iNat:165757847",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Poecile rufescens",144820,"Poecile rufescens","accepted","Chestnut-backed Chickadee","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Paridae",,,"Poecile","rufescens","iNat:165757848",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Corvus corax",8010,"Corvus corax","accepted","Common Raven","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Corvidae",,,"Corvus","corax","iNat:165757860",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Empidonax hammondii",16624,"Empidonax hammondii","accepted","Hammond's Flycatcher","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Tyrannidae",,,"Empidonax","hammondii","iNat:165757864",48.939437,-123.496404,2023-06-01 17:51:00,,,,,400,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Colaptes auratus",18236,"Colaptes auratus","accepted","Northern Flicker","Animalia","Chordata","Vertebrata",,"Aves",,,"Piciformes",,,,"Picidae",,,"Colaptes","auratus","iNat:165757870",48.939437,-123.496404,2023-06-03 17:51:00,,,,,400,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Lophocampa argentata",84792,"Lophocampa argentata","accepted","Silver-spotted Tiger Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Lophocampa","argentata","iNat:165842234",48.9436,-123.5141,2023-05-27 18:01:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Marmara arbutiella",177160,"Marmara arbutiella","accepted","Madrone Skin Miner","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Gracillarioidea","Gracillariidae","Marmarinae",,"Marmara","arbutiella","iNat:165842236",48.943603,-123.513976,2023-05-27 17:48:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Banasa dimidiata",363224,"Banasa dimidiata","accepted","Green Burgundy Stink Bug","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hemiptera","Heteroptera","Pentatomomorpha","Pentatomoidea","Pentatomidae","Pentatominae","Pentatomini","Banasa","dimidiata","iNat:165842240",48.943645,-123.514046,2023-05-27 17:30:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Meconema thalassinum",119170,"Meconema thalassinum","accepted","Oak Bush-cricket","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Orthoptera","Ensifera","Tettigoniidea","Tettigonioidea","Tettigoniidae","Meconematinae","Meconematini","Meconema","thalassinum","iNat:165842243",48.944434,-123.515887,2023-05-27 17:41:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pristoceuthophilus celatus",228730,"Pristoceuthophilus celatus","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Orthoptera","Ensifera","Tettigoniidea","Rhaphidophoroidea","Rhaphidophoridae","Ceuthophilinae","Pristoceuthophilini","Pristoceuthophilus","celatus","iNat:165845844",48.939458,-123.494099,2023-06-05 20:07:00,,,,,15,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Libellula forensis",84369,"Libellula forensis","accepted","Eight-spotted Skimmer","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,"Libellula","forensis","iNat:165847901",48.948555,-123.501695,2023-06-05 17:38:19,,,"Myung Jin (John) Kang",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Ancistrocerus albophaleratus",482636,"Ancistrocerus albophaleratus","accepted","White-banded Potter Wasp","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Vespoidea","Vespidae","Eumeninae",,"Ancistrocerus","albophaleratus","iNat:166116550",48.9436,-123.5141,2023-05-27 17:36:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Celastrina echo",52484,"Celastrina echo","accepted","Echo Azure","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Papilionoidea","Lycaenidae","Polyommatinae","Polyommatini","Celastrina","echo","iNat:166116552",48.9436,-123.5141,2023-05-27 17:47:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Muscoidea",54992,"Muscoidea","accepted","Muscoid Flies","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Diptera","Brachycera","Cyclorrhapha","Muscoidea",,,,,,"iNat:166116553",48.9436,-123.5141,2023-05-27 17:42:00,,,"Libby &amp; Rick Avis",,100,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","superfamily"
