"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","84876454","","https://www.inaturalist.org/observations/84876454","Bridget Spencer","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Michael Stein",NA,NA,NA,NA,NA,17192,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399106,-123.209739
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","123129527","","https://www.inaturalist.org/observations/123129527","goose_boi","",NA,"2022-06-23",2022,6,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"goose_boi",NA,NA,NA,NA,NA,17194,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39864,-123.20694
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","27735694","","https://www.inaturalist.org/observations/27735694","Dr. Alison Northup","",NA,"2019-06-16",2019,6,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",331,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Dr. Alison Northup",NA,NA,NA,NA,NA,17197,2019,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399259,-123.208395
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","98394685","","https://www.inaturalist.org/observations/98394685","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17199,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397383,-123.206061
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132847665","","https://www.inaturalist.org/observations/132847665","seele01","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"seele01",NA,NA,NA,NA,NA,17202,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397197,-123.204156
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132861644","","https://www.inaturalist.org/observations/132861644","lixia15","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"lixia15",NA,NA,NA,NA,NA,17206,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.400219,-123.211648
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","139300022","","https://www.inaturalist.org/observations/139300022","FreckLes","",NA,"2022-10-18",2022,10,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",177,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"FreckLes",NA,NA,NA,NA,NA,17207,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.396515,-123.204325
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","14049974","","https://www.inaturalist.org/observations/14049974","Colin Barrows","",NA,"2018-06-24",2018,6,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Drea",NA,NA,NA,NA,NA,17213,2018,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.402095,-123.209313
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","60338277","","https://www.inaturalist.org/observations/60338277","Taylor Justason","",NA,"2020-09-20",2020,9,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Taylor Justason",NA,NA,NA,NA,NA,17217,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39235,-123.21905
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","67211736","","https://www.inaturalist.org/observations/67211736","Alyssa Zandvliet","",NA,"2020-12-28",2020,12,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",229,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Alyssa Zandvliet",NA,NA,NA,NA,NA,17219,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.396023,-123.204545
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","51651518","","https://www.inaturalist.org/observations/51651518","Bridget Spencer","",NA,"2020-07-01",2020,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Brian Starzomski",NA,NA,NA,NA,NA,17220,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39773,-123.205869
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132861383","","https://www.inaturalist.org/observations/132861383","ytliu","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"ytliu",NA,NA,NA,NA,NA,17221,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.400271,-123.211662
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","98394791","","https://www.inaturalist.org/observations/98394791","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17222,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397414,-123.205781
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","36985999","","https://www.inaturalist.org/observations/36985999","John D Reynolds","",NA,"2019-12-26",2019,12,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17223,2019,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.376239,-123.190217
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","51753145","","https://www.inaturalist.org/observations/51753145","Taylor Justason","",NA,"2020-06-28",2020,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Taylor Justason",NA,NA,NA,NA,NA,17226,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.507769,-123.202823
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132851635","","https://www.inaturalist.org/observations/132851635","ruoguzhang","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"ruoguzhang",NA,NA,NA,NA,NA,17227,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.393642,-123.214653
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","139300038","","https://www.inaturalist.org/observations/139300038","FreckLes","",NA,"2022-10-18",2022,10,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",67,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"FreckLes",NA,NA,NA,NA,NA,17228,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399454,-123.210048
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132883434","","https://www.inaturalist.org/observations/132883434","TongniLiu","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",192,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"TongniLiu",NA,NA,NA,NA,NA,17229,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.396131,-123.204195
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","13970950","","https://www.inaturalist.org/observations/13970950","Colin Barrows","",NA,"2018-06-24",2018,6,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Drea",NA,NA,NA,NA,NA,17230,2018,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.42842,-123.207745
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132624137","","https://www.inaturalist.org/observations/132624137","ayhusic1","",NA,"2022-08-27",2022,8,27,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"ayhusic1",NA,NA,NA,NA,NA,17233,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.398995,-123.208213
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","27308236","","https://www.inaturalist.org/observations/27308236","Robby Deans","",NA,"2019-06-16",2019,6,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",223,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Robby Deans",NA,NA,NA,NA,NA,17235,2019,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.398087,-123.205828
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132875804","","https://www.inaturalist.org/observations/132875804","nxxxy","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"nxxxy",NA,NA,NA,NA,NA,17238,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399232,-123.208581
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132847761","","https://www.inaturalist.org/observations/132847761","wenjingzhai","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"wenjingzhai",NA,NA,NA,NA,NA,17240,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397301,-123.204311
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","132847781","","https://www.inaturalist.org/observations/132847781","zhiyue","",NA,"2022-08-29",2022,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"zhiyue",NA,NA,NA,NA,NA,17241,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39722,-123.204268
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","85922538","","https://www.inaturalist.org/observations/85922538","John D Reynolds","",NA,"2021-06-30",2021,6,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17242,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39785,-123.207306
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","68905919","","https://www.inaturalist.org/observations/68905919","Kat Milligan","",NA,"2021-01-18",2021,1,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"judith holm",NA,NA,NA,NA,NA,17243,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.375039,-123.186011
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","134628219","","https://www.inaturalist.org/observations/134628219","rolandvwahlgren","",NA,"2022-09-11",2022,9,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"rolandvwahlgren",NA,NA,NA,NA,NA,17245,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399777,-123.211671
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","92964794","","https://www.inaturalist.org/observations/92964794","John D Reynolds","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17246,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.396911,-123.203125
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","48875861","","https://www.inaturalist.org/observations/48875861","Taylor Justason","",NA,"2020-06-07",2020,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Taylor Justason",NA,NA,NA,NA,NA,17252,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.392492,-123.218897
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","93004258","","https://www.inaturalist.org/observations/93004258","sydcannings","",NA,"2021-08-29",2021,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"sydcannings",NA,NA,NA,NA,NA,17254,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.390873,-123.218638
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","85017828","","https://www.inaturalist.org/observations/85017828","ntroje","",NA,"2021-06-29",2021,6,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",96,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"judith holm",NA,NA,NA,NA,NA,17258,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.400006,-123.209572
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","30773000","","https://www.inaturalist.org/observations/30773000","bosh","",NA,"2019-08-13",2019,8,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Stewart Wechsler",NA,NA,NA,NA,NA,17261,2019,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397513,-123.206938
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","51721192","","https://www.inaturalist.org/observations/51721192","Bridget Spencer","",NA,"2020-07-01",2020,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Andrew Tree",NA,NA,NA,NA,NA,17264,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397541,-123.206862
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","59102121","","https://www.inaturalist.org/observations/59102121","John D Reynolds","",NA,"2020-09-02",2020,9,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,17265,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399856,-123.2117
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","61424440","","https://www.inaturalist.org/observations/61424440","Daniel Stewart","",NA,"2020-10-01",2020,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Daniel Stewart",NA,NA,NA,NA,NA,17266,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.3833,-123.233908
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","143757072","","https://www.inaturalist.org/observations/143757072","Eric Jain","",NA,"2022-12-03",2022,12,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Eric Jain",NA,NA,NA,NA,NA,17267,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.392064,-123.217886
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","53911648","","https://www.inaturalist.org/observations/53911648","gkerrwilson","",NA,"2020-07-22",2020,7,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",439,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"gkerrwilson",NA,NA,NA,NA,NA,17268,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.405039,-123.211092
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","130319176","","https://www.inaturalist.org/observations/130319176","Patrick Culbert","",NA,"2022-08-07",2022,8,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Patrick Culbert",NA,NA,NA,NA,NA,17271,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.394344,-123.218735
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","130319155","","https://www.inaturalist.org/observations/130319155","Patrick Culbert","",NA,"2022-08-07",2022,8,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Patrick Culbert",NA,NA,NA,NA,NA,17276,2022,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.397903,-123.208817
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","51722112","","https://www.inaturalist.org/observations/51722112","Bridget Spencer","",NA,"2020-07-01",2020,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kaichi Huang",NA,NA,NA,NA,NA,17277,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.399597,-123.208817
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","74018662","","https://www.inaturalist.org/observations/74018662","crutledge","",NA,"2021-01-24",2021,1,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1467,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"crutledge",NA,NA,NA,NA,NA,17278,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.387258,-123.220817
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","65026450","","https://www.inaturalist.org/observations/65026450","jorpri123","",NA,"2020-11-15",2020,11,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Andrew Tree",NA,NA,NA,NA,NA,17279,2020,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.39125,-123.206924
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","79204779","","https://www.inaturalist.org/observations/79204779","Cole Gaerber","",NA,"2021-05-17",2021,5,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Cole Gaerber",NA,NA,NA,NA,NA,17280,2021,"Cypress Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.406888,-123.208993
